date,league,season,country,home_team,away_team,match_result,home__is_shot_on_target_sum_avg,home__Shooting accuracy_avg,home__is_goal_sum_avg,home__is_inside_box_sum_avg,home__CROSS_sum_avg,home__PASS_ASSIST_sum_avg,home__CORNER_sum_avg,home__fast_break_sum_avg,away__is_shot_on_target_sum_avg,away__Shooting accuracy_avg,away__is_goal_sum_avg,away__is_inside_box_sum_avg,away__CROSS_sum_avg,away__PASS_ASSIST_sum_avg,away__CORNER_sum_avg,away__fast_break_sum_avg,goal_diff_avg,shot_on_target_diff_avg,shooting_accuracy_diff_avg,inside_box_diff_avg,cross_diff_avg,pass_assist_diff_avg,corner_diff_avg,fast_break_diff_avg
2013-12-16,I1,2014,italy,AC Milan,AS Roma,0.0,4.8,0.369534632034632,1.2,9.2,4.0,10.0,1.6,0.0,5.8,0.4405194805194805,1.0,6.6,2.8,9.2,2.0,0.2,0.19999999999999996,-1.0,-0.07098484848484848,2.5999999999999996,1.2000000000000002,0.8000000000000007,-0.3999999999999999,-0.2
2013-12-16,SP1,2014,spain,Real Valladolid,Celta Vigo,1.0,4.2,0.4458874458874458,0.8,4.8,2.0,4.4,1.2,0.6,4.6,0.5187301587301587,1.4,7.4,2.8,7.0,1.2,0.2,-0.5999999999999999,-0.39999999999999947,-0.07284271284271293,-2.6000000000000005,-0.7999999999999998,-2.5999999999999996,0.0,0.39999999999999997
2013-12-20,D1,2014,germany,Eintracht Frankfurt,FC Augsburg,0.0,5.2,0.4766233766233766,1.0,6.8,2.6,6.4,2.0,0.4,4.0,0.2789743589743589,1.4,7.0,1.8,6.4,1.0,0.4,-0.3999999999999999,1.2000000000000002,0.1976490176490177,-0.20000000000000018,0.8,0.0,1.0,0.0
2013-12-20,SP1,2014,spain,Elche,Malaga,-1.0,2.4,0.325,0.8,2.8,1.0,4.2,1.0,0.0,3.6,0.3733333333333333,1.4,5.6,2.8,4.6,1.2,0.4,-0.5999999999999999,-1.2000000000000002,-0.048333333333333284,-2.8,-1.7999999999999998,-0.39999999999999947,-0.19999999999999996,-0.4
2013-12-20,F1,2014,france,AS Monaco,Valenciennes,-1.0,5.0,0.4414335664335663,1.8,8.2,3.6,8.6,0.8,0.0,3.2,0.4192424242424241,0.8,5.2,1.6,4.4,0.6,0.4,1.0,1.7999999999999998,0.02219114219114221,2.999999999999999,2.0,4.199999999999999,0.20000000000000007,-0.4
2013-12-21,SP1,2014,spain,Granada,Real Sociedad,-1.0,5.6,0.5072527472527473,1.4,5.0,1.6,6.8,1.0,0.6,7.4,0.5297248803827751,3.4,9.2,4.4,7.2,2.6,1.2,-2.0,-1.8000000000000007,-0.022472133130027827,-4.199999999999999,-2.8000000000000003,-0.40000000000000036,-1.6,-0.6
2013-12-21,SP1,2014,spain,Atletico Madrid,Levante,1.0,6.4,0.496984126984127,3.0,9.8,3.6,6.6,1.2,1.0,2.8,0.4149999999999999,0.6,4.8,2.8,3.2,0.8,0.0,2.4,3.6000000000000005,0.08198412698412705,5.000000000000001,0.8000000000000003,3.3999999999999995,0.3999999999999999,1.0
2013-12-21,E0,2014,england,Fulham,Manchester City,-1.0,4.0,0.3604395604395604,1.0,7.2,1.8,7.2,1.4,0.0,6.2,0.4415992504227798,3.8,10.2,2.6,9.8,1.8,0.6,-2.8,-2.2,-0.08115968998321943,-2.999999999999999,-0.8,-2.6000000000000005,-0.40000000000000013,-0.6
2013-12-21,I1,2014,italy,Cagliari,Napoli,0.0,4.8,0.4444444444444443,1.0,5.8,3.2,7.0,1.2,0.8,6.0,0.5932900432900432,2.2,5.4,0.6,7.0,0.2,1.2,-1.2000000000000002,-1.2000000000000002,-0.1488455988455989,0.39999999999999947,2.6,0.0,1.0,-0.3999999999999999
2013-12-21,F1,2014,france,Toulouse,Guingamp,0.0,3.8,0.5029670329670329,1.8,6.4,2.8,3.4,1.2,0.0,2.4,0.3083333333333333,0.6,4.8,2.4,3.8,1.4,0.0,1.2000000000000002,1.4,0.19463369963369964,1.6000000000000005,0.3999999999999999,-0.3999999999999999,-0.19999999999999996,0.0
2013-12-21,I1,2014,italy,Livorno,Udinese,-1.0,2.8,0.2888888888888888,0.4,4.2,1.4,6.0,1.0,0.0,5.4,0.3761446886446886,0.8,7.4,3.0,7.4,1.8,0.6,-0.4,-2.6000000000000005,-0.08725579975579978,-3.2,-1.6,-1.4000000000000004,-0.8,-0.6
2013-12-21,F1,2014,france,Stade de Reims,AC Ajaccio,1.0,3.6,0.3926406926406926,0.8,5.8,1.2,6.0,1.0,0.6,2.8,0.5301587301587303,0.6,2.0,1.0,2.8,0.6,0.0,0.20000000000000007,0.8000000000000003,-0.13751803751803765,3.8,0.19999999999999996,3.2,0.4,0.6
2013-12-21,D1,2014,germany,Hamburg SV,Mainz,-1.0,6.6,0.5866666666666667,1.6,7.2,2.4,6.8,0.6,0.4,5.2,0.4165811965811965,1.2,6.8,1.6,7.4,1.2,0.2,0.40000000000000013,1.3999999999999995,0.17008547008547015,0.40000000000000036,0.7999999999999998,-0.6000000000000005,-0.6,0.2
2013-12-21,E0,2014,england,West Brom,Hull,0.0,3.4,0.273015873015873,1.0,7.8,3.2,6.8,1.0,0.0,2.8,0.4266666666666666,0.8,5.2,2.0,5.0,0.4,0.2,0.19999999999999996,0.6000000000000001,-0.1536507936507936,2.5999999999999996,1.2000000000000002,1.7999999999999998,0.6,-0.2
2013-12-21,E0,2014,england,Stoke City,Aston Villa,1.0,3.0,0.4442612942612942,1.0,6.4,2.6,5.0,1.0,0.2,4.4,0.4866666666666666,1.0,4.6,1.8,6.6,0.4,0.6,0.0,-1.4000000000000004,-0.0424053724053724,1.8000000000000007,0.8,-1.5999999999999996,0.6,-0.39999999999999997
2013-12-21,E0,2014,england,Crystal Palace,Newcastle,-1.0,3.4,0.4091666666666667,1.0,6.6,2.6,5.6,1.2,0.0,4.4,0.4106060606060606,1.2,6.0,2.8,6.0,1.4,0.0,-0.19999999999999996,-1.0000000000000004,-0.001439393939393907,0.5999999999999996,-0.19999999999999973,-0.40000000000000036,-0.19999999999999996,0.0
2013-12-21,D1,2014,germany,Werder Bremen,Bayer Leverkusen,1.0,4.6,0.525952380952381,1.8,6.0,2.0,4.0,1.2,0.2,5.4,0.5719780219780219,2.0,6.4,1.4,7.4,0.2,1.0,-0.19999999999999996,-0.8000000000000007,-0.046025641025640995,-0.40000000000000036,0.6000000000000001,-3.4000000000000004,1.0,-0.8
2013-12-21,E0,2014,england,Liverpool,Cardiff,1.0,7.6,0.6076232247284878,3.6,10.4,2.2,11.6,0.6,0.6,3.2,0.3825396825396825,0.6,6.0,2.8,4.2,0.8,0.0,3.0,4.3999999999999995,0.22508354218880533,4.4,-0.5999999999999996,7.3999999999999995,-0.20000000000000007,0.6
2013-12-21,D1,2014,germany,TSV Eintracht Braunschweig,TSG Hoffenheim,1.0,2.6,0.3180672268907563,0.2,4.4,1.8,5.2,1.6,0.0,5.2,0.5746031746031746,2.0,5.4,1.6,5.6,1.0,0.6,-1.8,-2.6,-0.2565359477124183,-1.0,0.19999999999999996,-0.39999999999999947,0.6000000000000001,-0.6
2013-12-21,F1,2014,france,Bastia,Montpellier,0.0,3.8,0.4657142857142856,1.2,4.8,1.6,4.4,0.8,0.6,2.2,0.2762121212121212,0.4,4.4,1.6,4.2,2.0,0.0,0.7999999999999999,1.5999999999999996,0.1895021645021644,0.39999999999999947,0.0,0.20000000000000018,-1.2,0.6
2013-12-21,F1,2014,france,St Etienne,Nantes,1.0,5.6,0.4270487682252387,1.6,8.2,3.8,7.2,1.6,0.0,3.6,0.3826839826839827,0.8,5.6,2.6,5.8,0.6,0.4,0.8,1.9999999999999996,0.044364785541256,2.5999999999999996,1.1999999999999997,1.4000000000000004,1.0,-0.4
2013-12-21,SP1,2014,spain,Villarreal,Sevilla,-1.0,4.6,0.4666666666666667,1.4,7.2,1.4,8.2,1.0,0.6,4.2,0.4113719613719613,2.0,7.4,3.0,5.2,2.8,0.2,-0.6000000000000001,0.39999999999999947,0.05529470529470537,-0.20000000000000018,-1.6,2.999999999999999,-1.7999999999999998,0.39999999999999997
2013-12-21,E0,2014,england,Manchester Utd,West Ham,1.0,4.4,0.546923076923077,1.4,9.2,4.0,3.6,1.8,0.0,3.4,0.3195989974937343,0.8,7.0,2.8,6.4,0.6,0.2,0.5999999999999999,1.0000000000000004,0.22732407942934263,2.1999999999999993,1.2000000000000002,-2.8000000000000003,1.2000000000000002,-0.2
2013-12-21,F1,2014,france,Nice,Evian Thonon Gaillard,1.0,3.4,0.4177777777777777,0.2,4.2,2.6,5.6,0.8,0.0,3.4,0.4885897435897436,0.8,5.0,1.2,3.8,0.2,0.4,-0.6000000000000001,0.0,-0.07081196581196592,-0.7999999999999998,1.4000000000000001,1.7999999999999998,0.6000000000000001,-0.4
2013-12-21,D1,2014,germany,Nurnberg,Schalke 04,0.0,4.6,0.4396825396825395,1.2,8.8,3.4,7.6,1.6,0.2,5.4,0.4851282051282051,2.4,8.0,3.0,5.0,0.6,0.0,-1.2,-0.8000000000000007,-0.045445665445665584,0.8000000000000007,0.3999999999999999,2.5999999999999996,1.0,0.2
2013-12-21,D1,2014,germany,Borussia Dortmund,Hertha Berlin,-1.0,5.0,0.5429725829725829,1.2,7.8,1.4,5.4,0.6,0.0,3.8,0.4038528138528138,1.6,6.8,2.6,6.4,0.4,0.4,-0.40000000000000013,1.2000000000000002,0.1391197691197691,1.0,-1.2000000000000002,-1.0,0.19999999999999996,-0.4
2013-12-21,D1,2014,germany,SC Freiburg,Hannover 96,1.0,3.0,0.3654329004329004,0.4,5.8,2.2,5.6,0.8,0.2,4.6,0.364982174688057,1.6,9.6,4.6,7.0,0.8,0.4,-1.2000000000000002,-1.5999999999999996,4.5072574484339434E-4,-3.8,-2.3999999999999995,-1.4000000000000004,0.0,-0.2
2013-12-21,SP1,2014,spain,Real Betis,Almeria,-1.0,3.4,0.4233333333333333,1.2,6.0,2.0,6.0,1.2,0.4,4.0,0.5788888888888889,0.6,3.4,1.0,5.0,0.4,0.2,0.6,-0.6000000000000001,-0.1555555555555556,2.6,1.0,1.0,0.7999999999999999,0.2
2013-12-21,E0,2014,england,Sunderland,Norwich City,0.0,3.4,0.4170274170274169,0.8,5.4,1.4,6.4,0.8,0.0,3.0,0.3696969696969697,1.2,5.6,2.6,5.4,1.0,0.4,-0.3999999999999999,0.3999999999999999,0.04733044733044722,-0.1999999999999993,-1.2000000000000002,1.0,-0.19999999999999996,-0.4
2013-12-21,F1,2014,france,Sochaux,Stade Rennes,1.0,2.2,0.3416666666666667,0.4,4.0,2.2,4.2,1.4,0.0,2.8,0.3769230769230769,1.0,4.6,2.0,4.8,1.0,0.2,-0.6,-0.5999999999999996,-0.03525641025641024,-0.5999999999999996,0.20000000000000018,-0.5999999999999996,0.3999999999999999,-0.2
2013-12-22,F1,2014,france,Paris Saint-Germain,Lille,0.0,6.0,0.6244910644910646,3.0,8.8,2.8,6.2,1.2,0.4,2.6,0.2466666666666666,1.0,6.0,3.2,5.8,0.8,0.0,2.0,3.4,0.37782439782439803,2.8000000000000007,-0.40000000000000036,0.40000000000000036,0.3999999999999999,0.4
2013-12-22,F1,2014,france,Marseille,Bordeaux,0.0,5.6,0.4737373737373737,1.4,7.0,4.0,6.2,0.6,0.2,5.0,0.5611111111111111,1.8,5.4,2.0,5.4,0.4,0.4,-0.40000000000000013,0.5999999999999996,-0.08737373737373744,1.5999999999999996,2.0,0.7999999999999998,0.19999999999999996,-0.2
2013-12-22,I1,2014,italy,Sampdoria,Parma,0.0,4.4,0.4883116883116883,1.2,4.2,2.0,6.0,1.4,0.2,5.0,0.45,1.2,6.8,3.6,7.4,1.6,0.2,0.0,-0.5999999999999996,0.0383116883116883,-2.5999999999999996,-1.6,-1.4000000000000004,-0.20000000000000018,0.0
2013-12-22,SP1,2014,spain,Athletic Bilbao,Rayo Vallecano,1.0,4.8,0.3893253968253968,1.2,6.8,3.6,4.4,1.6,0.4,5.2,0.4678393175451998,1.4,8.0,2.0,6.6,1.4,0.2,-0.19999999999999996,-0.40000000000000036,-0.07851392071980301,-1.2000000000000002,1.6,-2.1999999999999993,0.20000000000000018,0.2
2013-12-22,I1,2014,italy,Atalanta,Juventus,-1.0,3.6,0.4511111111111111,1.0,6.2,2.8,4.4,1.0,0.4,6.6,0.497614150555327,2.4,9.6,3.0,11.8,1.6,0.0,-1.4,-2.9999999999999996,-0.04650303944421591,-3.3999999999999995,-0.20000000000000018,-7.4,-0.6000000000000001,0.4
2013-12-22,SP1,2014,spain,Getafe,Barcelona,-1.0,2.6,0.422020202020202,0.4,3.0,1.4,4.6,1.0,0.0,6.0,0.5795204795204796,2.2,7.8,1.2,7.0,0.6,0.6,-1.8000000000000003,-3.4,-0.15750027750027756,-4.8,0.19999999999999996,-2.4000000000000004,0.4,-0.6
2013-12-22,SP1,2014,spain,Valencia,Real Madrid,-1.0,5.8,0.3658585858585859,1.4,8.0,3.2,7.4,1.0,0.4,8.8,0.4920634920634921,3.8,12.4,5.2,10.2,1.2,1.2,-2.4,-3.000000000000001,-0.1262049062049062,-4.4,-2.0,-2.799999999999999,-0.19999999999999996,-0.7999999999999999
2013-12-22,I1,2014,italy,Internazionale,AC Milan,1.0,4.8,0.4347319347319347,1.8,7.8,3.8,8.0,1.8,0.2,5.6,0.4495346320346319,1.6,9.2,3.6,9.0,1.4,0.0,0.19999999999999996,-0.7999999999999998,-0.014802697302697176,-1.3999999999999995,0.19999999999999973,-1.0,0.40000000000000013,0.2
2013-12-22,I1,2014,italy,Torino,Chievo Verona,1.0,5.4,0.5598809523809524,1.8,6.0,1.0,6.6,0.8,0.6,4.2,0.463034188034188,1.0,6.6,1.8,4.8,0.8,0.6,0.8,1.2000000000000002,0.09684676434676437,-0.5999999999999996,-0.8,1.7999999999999998,0.0,0.0
2013-12-22,SP1,2014,spain,Espanyol,Real Valladolid,1.0,3.6,0.411060606060606,1.2,6.2,2.4,5.8,1.4,0.4,4.0,0.4686147186147186,1.0,5.2,2.6,3.6,1.0,0.4,0.19999999999999996,-0.3999999999999999,-0.05755411255411258,1.0,-0.20000000000000018,2.1999999999999997,0.3999999999999999,0.0
2013-12-22,I1,2014,italy,Bologna,Genoa,1.0,4.0,0.5419047619047619,0.6,4.4,3.0,4.0,0.8,0.6,3.2,0.5199999999999999,1.2,4.6,1.6,5.0,0.6,0.0,-0.6,0.7999999999999998,0.021904761904761982,-0.1999999999999993,1.4,-1.0,0.20000000000000007,0.6
2013-12-22,E0,2014,england,Southampton,Tottenham,-1.0,4.2,0.5366666666666667,1.0,4.8,2.4,5.4,1.0,0.2,3.8,0.3718614718614718,1.2,7.4,2.4,7.6,1.2,0.6,-0.19999999999999996,0.40000000000000036,0.16480519480519495,-2.6000000000000005,0.0,-2.1999999999999993,-0.19999999999999996,-0.39999999999999997
2013-12-22,SP1,2014,spain,Celta Vigo,Osasuna,0.0,4.4,0.4544444444444444,1.4,8.0,3.0,7.4,1.2,0.2,3.4,0.3971428571428571,0.6,5.0,2.4,4.6,0.8,0.2,0.7999999999999999,1.0000000000000004,0.0573015873015873,3.0,0.6000000000000001,2.8000000000000007,0.3999999999999999,0.0
2013-12-22,I1,2014,italy,AS Roma,Catania,1.0,6.0,0.4694083694083694,1.2,7.2,2.4,10.2,1.6,0.2,3.6,0.3809523809523808,0.6,4.0,0.8,6.4,0.6,0.0,0.6,2.4,0.08845598845598857,3.2,1.5999999999999999,3.799999999999999,1.0,0.2
2013-12-22,D1,2014,germany,Borussia Monchengladbach,VfL Wolfsburg,0.0,5.6,0.4399999999999999,1.6,7.6,2.4,7.6,1.2,0.4,5.2,0.4235500515995872,2.0,7.0,1.8,9.0,0.8,0.4,-0.3999999999999999,0.39999999999999947,0.016449948400412695,0.5999999999999996,0.5999999999999999,-1.4000000000000004,0.3999999999999999,0.0
2013-12-22,E0,2014,england,Swansea,Everton,-1.0,3.6,0.3793650793650793,1.4,5.2,2.0,8.4,0.8,0.0,7.8,0.5445098039215687,2.6,9.2,1.4,10.8,1.2,0.0,-1.2000000000000002,-4.199999999999999,-0.16514472455648938,-3.999999999999999,0.6000000000000001,-2.4000000000000004,-0.3999999999999999,0.0
2013-12-22,I1,2014,italy,Hellas Verona,Lazio,1.0,3.6,0.366031746031746,1.0,5.4,2.4,5.8,1.0,0.0,3.6,0.3155477855477855,1.2,6.2,2.8,7.4,0.6,0.8,-0.19999999999999996,0.0,0.05048396048396048,-0.7999999999999998,-0.3999999999999999,-1.6000000000000005,0.4,-0.8
2013-12-22,I1,2014,italy,Sassuolo,Fiorentina,-1.0,3.8,0.4113131313131313,1.0,4.2,2.0,5.4,0.4,0.4,6.2,0.4952991452991453,2.0,6.6,1.4,10.6,0.4,0.0,-1.0,-2.4000000000000004,-0.08398601398601402,-2.3999999999999995,0.6000000000000001,-5.199999999999999,0.0,0.4
2013-12-22,F1,2014,france,Lorient,Lyon,0.0,4.8,0.4933333333333333,2.6,6.2,1.4,6.8,1.0,0.0,4.2,0.4062271062271062,1.4,5.2,1.6,6.6,0.6,0.0,1.2000000000000002,0.5999999999999996,0.08710622710622706,1.0,-0.20000000000000018,0.20000000000000018,0.4,0.0
2013-12-23,E0,2014,england,Arsenal,Chelsea,0.0,5.4,0.5718686868686869,2.2,8.4,3.2,5.6,1.2,0.8,6.4,0.5036421911421911,2.8,8.4,3.0,9.6,1.0,0.0,-0.5999999999999996,-1.0,0.06822649572649575,0.0,0.20000000000000018,-4.0,0.19999999999999996,0.8
2013-12-26,E0,2014,england,Manchester City,Liverpool,1.0,6.4,0.4582659170894464,3.4,10.6,3.0,10.0,2.0,0.6,8.0,0.5563074352548036,3.6,11.0,2.0,14.4,1.2,1.2,-0.20000000000000018,-1.5999999999999996,-0.09804151816535722,-0.40000000000000036,1.0,-4.4,0.8,-0.6
2013-12-26,E0,2014,england,Tottenham,West Brom,0.0,3.4,0.3559523809523809,1.8,8.0,2.6,7.0,0.8,0.6,3.2,0.2591269841269841,0.8,7.6,3.0,7.0,1.2,0.2,1.0,0.19999999999999973,0.09682539682539681,0.40000000000000036,-0.3999999999999999,0.0,-0.3999999999999999,0.39999999999999997
2013-12-26,E0,2014,england,Chelsea,Swansea,1.0,5.8,0.4869755244755244,2.2,7.8,2.4,8.8,1.0,0.0,3.2,0.346031746031746,1.2,4.8,1.6,7.4,0.8,0.0,1.0000000000000002,2.5999999999999996,0.14094377844377837,3.0,0.7999999999999998,1.4000000000000004,0.19999999999999996,0.0
2013-12-26,E0,2014,england,Newcastle,Stoke City,1.0,4.6,0.463939393939394,1.4,5.4,2.2,5.0,1.2,0.0,2.4,0.418070818070818,1.0,6.2,2.8,3.0,1.4,0.0,0.3999999999999999,2.1999999999999997,0.04586857586857601,-0.7999999999999998,-0.5999999999999996,2.0,-0.19999999999999996,0.0
2013-12-26,E0,2014,england,Everton,Sunderland,-1.0,6.6,0.5233333333333333,2.4,8.8,1.8,10.0,1.0,0.0,3.6,0.3785658785658785,0.8,5.4,1.8,7.2,0.8,0.4,1.5999999999999999,2.9999999999999996,0.14476745476745484,3.4000000000000004,0.0,2.8,0.19999999999999996,-0.4
2013-12-26,E0,2014,england,Hull,Manchester Utd,-1.0,3.0,0.48,1.0,5.2,1.8,4.2,0.6,0.4,4.8,0.5776923076923077,1.6,9.4,2.8,5.4,0.8,0.2,-0.6000000000000001,-1.7999999999999998,-0.09769230769230774,-4.2,-0.9999999999999998,-1.2000000000000002,-0.20000000000000007,0.2
2013-12-26,E0,2014,england,West Ham,Arsenal,-1.0,3.4,0.3795989974937343,1.0,6.2,2.4,5.8,0.6,0.2,4.8,0.5052020202020202,1.8,8.6,3.4,5.2,1.2,0.6,-0.8,-1.4,-0.12560302270828588,-2.3999999999999995,-1.0,0.5999999999999996,-0.6,-0.39999999999999997
2013-12-26,E0,2014,england,Aston Villa,Crystal Palace,-1.0,3.8,0.4593939393939393,0.8,5.2,2.2,7.2,0.6,0.6,3.8,0.4567857142857143,0.8,7.2,3.0,4.4,1.2,0.0,0.0,0.0,0.002608225108225004,-2.0,-0.7999999999999998,2.8,-0.6,0.6
2013-12-26,E0,2014,england,Cardiff,Southampton,-1.0,3.0,0.3825396825396825,0.4,5.2,3.0,4.0,1.4,0.0,4.4,0.4877777777777778,1.4,5.2,2.0,5.2,1.0,0.2,-0.9999999999999999,-1.4000000000000004,-0.1052380952380953,0.0,1.0,-1.2000000000000002,0.3999999999999999,-0.2
2013-12-26,E0,2014,england,Norwich City,Fulham,-1.0,3.6,0.4196969696969697,1.0,6.0,2.4,6.8,0.8,0.6,4.4,0.3854395604395604,1.2,6.6,1.8,7.6,0.8,0.0,-0.19999999999999996,-0.8000000000000003,0.03425740925740928,-0.5999999999999996,0.5999999999999999,-0.7999999999999998,0.0,0.6
2013-12-28,E0,2014,england,Manchester City,Crystal Palace,1.0,6.2,0.475912975912976,3.2,10.6,4.2,8.4,2.0,0.6,4.8,0.5323412698412698,1.0,7.0,3.8,4.0,1.2,0.2,2.2,1.4000000000000004,-0.05642829392829385,3.5999999999999996,0.40000000000000036,4.4,0.8,0.39999999999999997
2013-12-28,E0,2014,england,Hull,Fulham,1.0,3.2,0.5,0.8,6.0,2.4,4.0,1.2,0.2,5.6,0.4777472527472527,1.6,7.4,2.0,7.4,1.0,0.0,-0.8,-2.3999999999999995,0.022252747252747285,-1.4000000000000004,0.3999999999999999,-3.4000000000000004,0.19999999999999996,0.2
2013-12-28,E0,2014,england,Norwich City,Manchester Utd,-1.0,3.4,0.3768398268398268,1.0,5.8,2.4,6.8,0.6,0.6,5.0,0.5465811965811966,1.8,9.2,3.4,6.4,1.0,0.2,-0.8,-1.6,-0.16974136974136983,-3.3999999999999995,-1.0,0.39999999999999947,-0.4,0.39999999999999997
2013-12-28,E0,2014,england,Aston Villa,Swansea,0.0,3.6,0.4723809523809524,0.8,5.4,2.0,6.8,0.6,0.6,2.6,0.2904761904761904,1.2,4.6,2.0,6.6,0.8,0.0,-0.3999999999999999,1.0,0.181904761904762,0.8000000000000007,0.0,0.20000000000000018,-0.20000000000000007,0.6
2013-12-28,E0,2014,england,West Ham,West Brom,0.0,2.2,0.3471428571428571,0.6,4.8,1.8,4.2,0.4,0.2,3.8,0.3702380952380952,0.8,7.2,2.2,6.8,1.0,0.4,-0.20000000000000007,-1.5999999999999996,-0.023095238095238113,-2.4000000000000004,-0.40000000000000013,-2.5999999999999996,-0.6,-0.2
2013-12-28,E0,2014,england,Cardiff,Sunderland,0.0,2.2,0.2825396825396825,0.4,5.0,3.4,4.0,1.8,0.0,4.6,0.4452325452325452,1.0,5.8,2.0,8.2,0.8,0.4,-0.6,-2.3999999999999995,-0.1626928626928627,-0.7999999999999998,1.4,-4.199999999999999,1.0,-0.4
2013-12-29,E0,2014,england,Tottenham,Stoke City,1.0,3.2,0.3016666666666667,1.6,8.6,3.4,8.2,1.2,0.6,2.4,0.2847374847374846,1.2,6.4,2.8,3.6,1.6,0.0,0.40000000000000013,0.8000000000000003,0.01692918192918208,2.1999999999999993,0.6000000000000001,4.6,-0.40000000000000013,0.6
2013-12-29,E0,2014,england,Chelsea,Liverpool,1.0,5.8,0.4792832167832167,1.8,7.6,2.2,9.6,0.4,0.0,8.2,0.5138831928305613,3.6,11.8,2.6,14.2,1.4,1.2,-1.8,-2.3999999999999995,-0.03459997604734455,-4.200000000000001,-0.3999999999999999,-4.6,-0.9999999999999999,-1.2
2013-12-29,E0,2014,england,Newcastle,Arsenal,-1.0,4.8,0.420877192982456,2.0,7.4,2.2,7.4,1.6,0.0,5.4,0.4882085561497326,1.8,10.4,3.8,6.4,1.8,0.2,0.19999999999999996,-0.6000000000000005,-0.06733136316727656,-3.0,-1.5999999999999996,1.0,-0.19999999999999996,-0.2
2013-12-29,E0,2014,england,Everton,Southampton,1.0,5.8,0.4575438596491228,1.6,7.8,2.2,9.2,1.6,0.0,5.4,0.5568686868686867,1.8,5.6,2.4,5.8,1.2,0.2,-0.19999999999999996,0.39999999999999947,-0.09932482721956393,2.2,-0.19999999999999973,3.3999999999999995,0.40000000000000013,-0.2
2014-01-01,E0,2014,england,Manchester Utd,Tottenham,-1.0,4.4,0.5465811965811966,2.0,7.8,2.4,6.6,0.6,0.2,3.6,0.3058333333333333,1.8,8.8,3.2,8.6,1.0,0.0,0.19999999999999996,0.8000000000000003,0.24074786324786335,-1.0000000000000009,-0.8000000000000003,-2.0,-0.4,0.2
2014-01-01,E0,2014,england,Fulham,West Ham,1.0,4.8,0.4777472527472527,1.4,5.4,1.2,6.4,0.4,0.0,3.0,0.3757142857142857,1.2,4.6,1.6,4.2,0.4,0.2,0.19999999999999996,1.7999999999999998,0.10203296703296699,0.8000000000000007,-0.40000000000000013,2.2,0.0,-0.2
2014-01-01,E0,2014,england,Crystal Palace,Norwich City,0.0,4.8,0.5212301587301587,0.8,6.6,3.8,4.0,1.2,0.2,3.2,0.3735064935064935,0.8,6.0,2.6,6.6,0.8,0.6,0.0,1.5999999999999996,0.14772366522366515,0.5999999999999996,1.1999999999999997,-2.5999999999999996,0.3999999999999999,-0.39999999999999997
2014-01-01,E0,2014,england,Liverpool,Hull,1.0,6.8,0.591660970608339,2.8,9.6,2.6,10.4,1.2,1.2,5.4,0.5529411764705883,2.0,7.0,2.6,5.0,1.2,0.2,0.7999999999999998,1.3999999999999995,0.03871979413775073,2.5999999999999996,0.0,5.4,0.0,1.0
2014-01-01,E0,2014,england,Swansea,Manchester City,-1.0,2.2,0.2654761904761905,0.8,5.2,2.2,7.4,1.0,0.0,6.0,0.4656565656565656,2.8,11.2,4.8,9.2,2.2,0.6,-1.9999999999999998,-3.8,-0.20018037518037513,-5.999999999999999,-2.5999999999999996,-1.799999999999999,-1.2000000000000002,-0.6
2014-01-01,E0,2014,england,Sunderland,Aston Villa,-1.0,5.8,0.4795182595182595,0.8,7.0,3.0,9.0,0.6,0.4,3.6,0.4523809523809524,0.4,5.0,1.6,6.8,0.4,0.2,0.4,2.1999999999999997,0.02713730713730711,2.0,1.4,2.2,0.19999999999999996,0.2
2014-01-01,E0,2014,england,West Brom,Newcastle,1.0,4.8,0.468015873015873,1.0,8.6,2.4,7.0,1.0,0.4,4.6,0.3958771929824561,2.0,6.8,1.8,8.0,1.8,0.0,-1.0,0.20000000000000018,0.07213868003341689,1.7999999999999998,0.5999999999999999,-1.0,-0.8,0.4
2014-01-01,E0,2014,england,Stoke City,Everton,0.0,2.2,0.3539682539682539,1.2,4.6,2.4,2.4,1.4,0.0,5.8,0.4775438596491227,1.8,7.6,2.6,8.0,1.8,0.0,-0.6000000000000001,-3.5999999999999996,-0.12357560568086884,-3.0,-0.20000000000000018,-5.6,-0.40000000000000013,0.0
2014-01-01,E0,2014,england,Arsenal,Cardiff,1.0,4.8,0.4837641117052881,1.6,8.2,2.8,5.8,0.8,0.0,3.0,0.2968253968253968,0.8,4.8,4.2,3.6,1.6,0.0,0.8,1.7999999999999998,0.18693871487989128,3.3999999999999995,-1.4000000000000004,2.1999999999999997,-0.8,0.0
2014-01-01,E0,2014,england,Southampton,Chelsea,-1.0,4.0,0.5035353535353535,1.6,4.2,1.2,5.6,0.8,0.2,5.8,0.5167832167832167,1.4,7.6,2.0,8.8,0.2,0.0,0.20000000000000018,-1.7999999999999998,-0.0132478632478632,-3.3999999999999995,-0.8,-3.200000000000001,0.6000000000000001,0.2
2014-01-04,SP1,2014,spain,Malaga,Atletico Madrid,-1.0,3.2,0.3844444444444444,1.0,5.2,3.2,4.0,1.2,0.2,6.0,0.516031746031746,3.2,9.6,4.2,6.2,1.4,0.8,-2.2,-2.8,-0.13158730158730153,-4.3999999999999995,-1.0,-2.2,-0.19999999999999996,-0.6000000000000001
